91	0	0	0	1	1	1	1	1	39	0	0	0	1	0	3	0	0	1	0	0	3	2	2	3	2.5	2.8	3	3	3
92	5	4	0	1	1	1	1	1	33	0	0	0	1	0	3	0	0	1	0	0	1	1	1	2.2	1.25	2.4	3.33333333333333	3	2.5
93	29	21	20	2	1	1	1	1	23	0	0	0	1	0	3	0	0	0	1	0	3	3.5	3.5	3.6	4	4	4	4	4
94	0	1	0	1	2	2	1	1	22	0	1	0	0	0	7	0	0	0	1	0	3	3	3	3	3	3	3	3	3
95	12	11	10	2	2	2	1	1	22	0	1	0	0	0	1	1	0	0	1	0	1	1	1	2.8	3	2.6	3	3	3
96	3	7	3	2	1	1	1	1	22	0	0	0	0	0	5	1	0	0	1	0	1	1.5	1.5	2	2	2.6	3	4.5	3
97	1	7	4	2	1	1	1	1	19	0	0	0	0	0	5	1	0	0	0	0	1	1	1	2.4	2.75	3.4	2.66666666666667	4	3
98	26	27	15	2	1	1	1	1	23	0	0	0	0	0	3	0	1	0	1	0	1	1	1	2.8	2.5	2.8	3	3	2.5
99	0	0	0	2	1	1	1	1	23	0	0	0	0	0	6	0	0	0	0	0	2	1.5	1.5	2.4	3	2.6	3	3.5	3
100	0	0	0	1	1	1	1	1	30	0	0	0	0	0	4	0	0	0	1	0	1	1	1	1	1	1	1	1	1
101	14	12	7	1	1	1	1	1	31	0	0	1	0	1	3	0	0	0	0	0	1	1	1	2.8	2.25	2.6	3.66666666666667	3.5	3
102	0	5	5	1	1	1	1	1	39	0	0	0	0	0	7	0	0	1	1	0	1	1	1	2	1.25	3.4	3	3	3.5
103	14	20	18	2	2	2	1	1	26	0	0	0	0	0	1	0	0	0	1	0	1	1.5	1	2.2	1.5	1.4	3	3	3
104	2	0	0	2	2	1	1	1	28	0	1	0	0	0	3	0	0	0	0	1	1	1	1	1	1	1	1	1	1
105	29	17	12	2	1	1	1	1	26	0	0	1	1	0	10	0	0	0	1	0	4	4.5	2.5	3.2	2.75	3	3.33333333333333	3	4
